shipment_id,origin_city,destination_city,mode,carrier,departure_timestamp,arrival_timestamp,priority,temp_controlled,damage_flag,weight_kg,cube_m3,delay_hours,on_time,freight_cost,surcharge,total_cost,notes
SHP0008923,Los Angeles,Boston,Ground,BlueLine,2024-01-19 07:00:00,2024-01-21 15:48:00,Critical,Yes,No,1982.5,2.16,3.8,No,946.48,122.28,1068.76,temperature inspection dock dock weather damaged temperature damaged temperature handoff customs
SHP0023099,Dallas,Denver,Ground,SwiftRoute,2024-11-27 23:00:00,2024-12-01 06:54:00,Standard,No,No,697.9,5.77,10.9,No,1028.9,21.28,1050.18,inspection temperature damaged damaged damaged inspection customs inspection temperature priority
SHP0009326,Newark,Phoenix,Ground,NorthStar,2024-03-27 23:00:00,2024-03-29 09:00:00,Standard,No,No,688.1,2.32,0.0,Yes,729.94,106.03,835.97,reroute customs weather inspection handoff priority damaged weather
SHP0009981,Dallas,Phoenix,Rail,NorthStar,2024-08-14 04:00:00,2024-08-21 12:12:00,Standard,No,No,1729.8,3.92,24.2,No,2130.22,15.73,2145.95,priority inspection handoff dock handoff damaged customs weather weather
SHP0025309,Atlanta,Phoenix,Ground,Atlas,2024-02-08 03:00:00,2024-02-09 08:06:00,Expedited,No,No,506.7,1.72,4.1,No,270.31,21.95,292.26,damaged temperature temperature customs damaged handoff temperature customs damaged reroute priority
SHP0008301,Dallas,Denver,Ground,Mercury,2024-11-22 16:00:00,2024-11-25 00:42:00,Critical,Yes,No,489.1,2.0,2.7,No,713.2,230.26,943.46,damaged weather handoff handoff dock damaged
SHP0009516,Chicago,Phoenix,Air,Mercury,2024-03-10 14:00:00,2024-03-14 05:00:00,Standard,No,No,602.6,5.16,0.0,Yes,685.29,119.38,804.67,handoff handoff dock dock weather reroute dock dock temperature
SHP0037568,Seattle,Boston,Rail,Atlas,2024-02-09 23:00:00,2024-02-13 01:06:00,Standard,No,No,817.8,0.84,37.1,No,393.69,47.36,441.05,handoff temperature temperature reroute reroute inspection priority dock reroute weather priority
SHP0009446,Los Angeles,Nashville,Air,Atlas,2024-08-08 15:00:00,2024-08-15 02:06:00,Standard,No,No,543.2,2.3,3.1,No,598.18,99.18,697.36,damaged customs damaged handoff reroute dock dock customs weather reroute
SHP0035478,Atlanta,Miami,Ground,Mercury,2024-03-23 13:00:00,2024-03-30 22:42:00,Expedited,No,No,796.5,4.9,31.7,No,814.58,83.62,898.2,dock reroute handoff dock priority temperature handoff customs inspection customs
SHP0009761,Newark,Boston,Ground,Mercury,2024-10-15 21:00:00,2024-10-19 05:18:00,Expedited,Yes,No,216.4,9.08,4.3,No,395.93,85.31,481.24,customs reroute weather priority handoff inspection handoff dock handoff handoff damaged damaged
SHP0037690,Los Angeles,Denver,Ground,Mercury,2024-03-02 12:00:00,2024-03-08 20:00:00,Expedited,No,No,976.9,5.81,34.0,No,734.98,50.92,785.9,inspection dock inspection damaged reroute inspection weather handoff
SHP0008798,Los Angeles,Nashville,Ground,Atlas,2024-03-31 01:00:00,2024-04-06 04:24:00,Expedited,No,No,754.3,4.81,25.4,No,768.79,69.58,838.37,temperature customs inspection weather damaged handoff handoff dock handoff weather customs
SHP0022741,Dallas,Boston,Ground,Mercury,2024-11-29 01:00:00,2024-12-03 03:24:00,Expedited,Yes,No,756.3,2.94,2.4,No,427.8,11.44,439.24,dock temperature reroute priority handoff weather reroute inspection dock dock
SHP0035102,Dallas,Denver,Air,Mercury,2024-02-22 22:00:00,2024-02-29 15:00:00,Critical,No,No,412.8,8.23,0.0,Yes,680.81,174.77,855.58,priority damaged customs customs handoff handoff reroute
SHP0019490,Newark,Boston,Rail,Atlas,2024-08-28 18:00:00,2024-09-03 04:54:00,Expedited,No,No,540.7,3.67,3.9,No,1022.54,28.86,1051.4,temperature handoff handoff temperature weather temperature damaged reroute weather inspection
SHP0023328,Atlanta,Miami,Ground,BlueLine,2024-09-07 22:00:00,2024-09-12 06:12:00,Standard,No,No,844.0,3.29,18.2,No,1508.2,96.1,1604.3,handoff handoff weather temperature priority reroute
SHP0029258,Newark,Nashville,Ground,NorthStar,2024-07-06 16:00:00,2024-07-08 10:54:00,Critical,No,No,1017.5,4.67,6.9,No,973.77,160.28,1134.05,damaged inspection reroute weather dock
SHP0025069,Dallas,Portland,Ocean,BlueLine,2024-02-27 01:00:00,2024-02-27 22:00:00,Standard,No,No,631.3,3.49,0.0,Yes,955.84,108.71,1064.55,priority dock weather handoff damaged handoff priority weather
SHP0025584,Chicago,Phoenix,Ground,Mercury,2024-09-16 11:00:00,2024-09-21 01:00:00,Standard,No,No,953.9,4.85,0.0,Yes,696.24,41.96,738.2,customs temperature priority weather handoff
SHP0012621,Los Angeles,Boston,Ocean,BlueLine,2024-10-08 01:00:00,2024-10-09 12:12:00,Expedited,No,No,776.8,7.62,15.2,No,720.82,59.72,780.54,weather handoff reroute damaged temperature handoff temperature handoff
SHP0036740,Los Angeles,Portland,Ocean,NorthStar,2024-11-13 06:00:00,2024-11-19 17:00:00,Standard,No,No,1073.0,8.68,0.0,Yes,1972.08,9.49,1981.57,priority priority weather priority damaged weather temperature damaged priority
SHP0008686,Los Angeles,Boston,Air,NorthStar,2024-01-21 07:00:00,2024-01-26 06:36:00,Standard,No,No,1153.0,1.31,19.6,No,744.41,20.14,764.55,handoff reroute weather priority customs reroute priority temperature damaged dock
SHP0023953,Seattle,Portland,Rail,NorthStar,2024-06-19 12:00:00,2024-06-26 11:00:00,Standard,No,No,645.6,7.0,23.0,No,1064.61,79.34,1143.95,customs handoff priority reroute reroute reroute dock customs priority weather temperature damaged
SHP0012812,Chicago,Denver,Air,BlueLine,2024-09-05 09:00:00,2024-09-09 02:06:00,Standard,Yes,No,552.7,3.72,14.1,No,877.06,112.52,989.58,damaged dock inspection inspection damaged temperature dock weather dock priority customs damaged
SHP0029950,Dallas,Phoenix,Ground,BlueLine,2024-10-11 01:00:00,2024-10-15 21:42:00,Critical,No,No,1296.3,4.3,27.7,No,1344.01,108.26,1452.27,dock temperature handoff temperature customs handoff dock dock handoff
SHP0013251,Atlanta,Nashville,Ground,Atlas,2024-03-24 08:00:00,2024-04-01 01:36:00,Standard,No,No,396.9,3.08,11.6,No,519.4,11.51,530.91,weather weather handoff damaged dock inspection
SHP0009557,Newark,Nashville,Ground,NorthStar,2024-10-04 04:00:00,2024-10-05 16:00:00,Standard,No,No,345.3,2.07,0.0,Yes,470.68,63.0,533.68,weather inspection weather handoff customs customs temperature handoff handoff dock dock inspection
SHP0018189,Los Angeles,Phoenix,Ground,BlueLine,2024-09-29 19:00:00,2024-10-01 08:00:00,Expedited,No,No,581.9,1.11,0.0,Yes,383.7,53.31,437.01,inspection inspection customs temperature customs
SHP0011820,Los Angeles,Denver,Ocean,NorthStar,2024-09-12 10:00:00,2024-09-18 06:36:00,Standard,Yes,No,1431.9,3.97,2.6,No,1824.17,42.89,1867.06,priority customs temperature weather handoff temperature customs temperature priority
SHP0030736,Seattle,Nashville,Ocean,Mercury,2024-03-15 23:00:00,2024-03-17 22:00:00,Expedited,No,No,2209.0,3.79,0.0,Yes,1773.23,45.99,1819.22,priority customs inspection reroute damaged customs inspection handoff customs
SHP0023524,Dallas,Boston,Ground,Mercury,2024-04-28 09:00:00,2024-05-04 16:00:00,Critical,No,No,974.0,10.39,0.0,Yes,744.45,365.56,1110.01,customs weather priority temperature priority dock
SHP0037310,Chicago,Miami,Air,SwiftRoute,2024-08-03 03:00:00,2024-08-07 10:24:00,Standard,No,No,556.3,7.12,6.4,No,1122.61,43.8,1166.41,customs inspection inspection handoff weather
SHP0037047,Chicago,Boston,Air,Atlas,2024-11-25 10:00:00,2024-11-26 08:00:00,Critical,No,No,474.1,12.45,0.0,Yes,749.12,273.77,1022.89,reroute inspection handoff priority damaged
SHP0009563,Atlanta,Portland,Ground,Atlas,2024-10-04 21:00:00,2024-10-09 23:00:00,Critical,No,Yes,1166.1,5.24,0.0,Yes,1759.05,299.95,2059.0,reroute dock damaged temperature reroute inspection reroute priority damaged dock
SHP0022863,Seattle,Portland,Ocean,Atlas,2024-02-10 00:00:00,2024-02-14 16:36:00,Standard,No,No,504.2,6.69,6.6,No,916.02,4.57,920.59,weather dock weather customs dock dock dock damaged
SHP0016272,Los Angeles,Boston,Ground,Mercury,2024-08-23 20:00:00,2024-08-31 19:00:00,Standard,No,No,629.8,3.07,22.0,No,602.3,28.28,630.58,temperature damaged damaged temperature damaged temperature temperature reroute
SHP0033535,Newark,Miami,Ground,NorthStar,2024-03-09 17:00:00,2024-03-14 22:00:00,Standard,Yes,No,1022.7,1.86,0.0,Yes,872.47,33.5,905.97,reroute dock dock temperature dock temperature priority damaged inspection customs
SHP0030404,Los Angeles,Boston,Ground,Mercury,2024-09-30 07:00:00,2024-10-01 10:18:00,Standard,Yes,No,1288.8,2.81,21.3,No,2176.72,11.81,2188.53,temperature inspection customs damaged inspection inspection reroute temperature customs handoff handoff handoff
SHP0013387,Newark,Nashville,Ground,SwiftRoute,2024-01-07 05:00:00,2024-01-08 13:48:00,Standard,No,No,856.5,3.98,18.8,No,483.87,71.66,555.53,handoff reroute damaged inspection damaged dock temperature customs dock reroute priority
SHP0038699,Los Angeles,Miami,Rail,BlueLine,2024-08-18 09:00:00,2024-08-21 20:24:00,Expedited,No,Yes,444.7,4.29,14.4,No,810.85,25.33,836.18,reroute damaged damaged damaged dock inspection dock reroute customs
SHP0020250,Dallas,Nashville,Ground,NorthStar,2024-12-11 01:00:00,2024-12-16 12:00:00,Expedited,No,No,958.6,4.28,0.0,Yes,1104.29,118.11,1222.4,dock priority damaged handoff reroute weather dock temperature
SHP0029991,Newark,Nashville,Ocean,Atlas,2024-01-26 05:00:00,2024-02-02 13:42:00,Critical,No,Yes,179.4,7.78,7.7,No,269.77,310.57,580.34,damaged handoff weather customs damaged priority dock customs weather
SHP0036475,Atlanta,Nashville,Ground,Atlas,2024-03-17 05:00:00,2024-03-17 19:00:00,Critical,No,No,2393.5,7.87,0.0,Yes,2182.96,105.79,2288.75,dock customs inspection inspection damaged handoff priority inspection dock priority temperature
SHP0033571,Chicago,Boston,Ground,Atlas,2024-12-25 23:00:00,2025-01-02 07:06:00,Expedited,No,No,175.8,1.88,15.1,No,134.1,93.29,227.39,weather dock reroute handoff handoff
SHP0022827,Chicago,Nashville,Ground,Atlas,2024-05-06 10:00:00,2024-05-08 15:48:00,Standard,No,No,1043.7,1.74,17.8,No,894.83,6.2,901.03,priority weather temperature inspection priority temperature temperature priority damaged inspection reroute temperature
SHP0008445,Dallas,Miami,Air,BlueLine,2024-10-04 10:00:00,2024-10-07 16:00:00,Standard,No,No,430.7,1.42,0.0,Yes,534.86,18.93,553.79,temperature customs handoff damaged priority handoff temperature reroute dock dock weather
SHP0009084,Dallas,Phoenix,Air,NorthStar,2024-08-31 07:00:00,2024-09-04 07:48:00,Expedited,No,No,789.9,6.34,21.8,No,703.01,36.25,739.26,inspection priority weather priority customs priority temperature inspection customs inspection reroute customs
SHP0012335,Dallas,Phoenix,Air,Mercury,2024-11-29 08:00:00,2024-12-02 07:54:00,Standard,No,No,740.5,3.62,5.9,No,393.87,28.38,422.25,priority inspection damaged dock priority temperature reroute reroute temperature
SHP0014968,Seattle,Nashville,Ground,Mercury,2024-06-05 02:00:00,2024-06-11 18:00:00,Standard,No,No,625.1,2.83,0.0,Yes,612.25,110.92,723.17,weather customs dock handoff damaged inspection
SHP0032658,Atlanta,Phoenix,Ground,BlueLine,2024-11-23 13:00:00,2024-11-29 23:12:00,Expedited,No,No,963.1,5.45,21.2,No,788.45,32.13,820.58,customs customs reroute weather inspection customs reroute weather dock reroute
SHP0029300,Dallas,Miami,Ground,BlueLine,2024-09-01 16:00:00,2024-09-03 13:42:00,Standard,No,No,514.2,2.19,0.7,Yes,825.0,1.63,826.63,customs temperature customs customs weather damaged dock temperature
SHP0019541,Dallas,Nashville,Ground,Mercury,2024-11-13 03:00:00,2024-11-18 18:42:00,Standard,No,No,890.9,1.79,22.7,No,1451.53,35.79,1487.32,damaged handoff inspection handoff reroute inspection customs dock
SHP0037348,Chicago,Phoenix,Ground,Atlas,2024-02-11 10:00:00,2024-02-19 15:42:00,Critical,No,No,828.0,2.56,21.7,No,1407.56,192.07,1599.63,damaged dock inspection inspection weather inspection handoff
SHP0009172,Atlanta,Portland,Ground,NorthStar,2024-07-19 14:00:00,2024-07-27 11:18:00,Critical,No,No,1225.5,3.04,12.3,No,1439.48,123.22,1562.7,reroute dock inspection reroute damaged priority damaged reroute weather customs inspection
SHP0026152,Dallas,Denver,Ground,NorthStar,2024-04-18 00:00:00,2024-04-24 21:36:00,Standard,No,No,678.1,1.72,2.6,No,480.36,70.64,551.0,inspection inspection temperature priority inspection priority
SHP0028808,Dallas,Denver,Ground,NorthStar,2024-07-14 05:00:00,2024-07-20 22:06:00,Standard,No,No,2487.4,3.66,5.1,No,1793.3,54.02,1847.32,dock reroute inspection inspection inspection priority
SHP0030582,Newark,Denver,Ocean,Mercury,2024-06-11 15:00:00,2024-06-12 11:48:00,Standard,No,No,389.8,2.38,0.8,Yes,356.95,14.37,371.32,reroute inspection inspection damaged temperature customs temperature weather customs priority priority
SHP0025148,Dallas,Boston,Rail,SwiftRoute,2024-04-30 12:00:00,2024-05-01 03:00:00,Standard,No,No,80.6,2.8,0.0,Yes,73.51,121.74,195.25,priority temperature handoff dock dock customs handoff temperature dock damaged
SHP0018485,Seattle,Portland,Ground,NorthStar,2024-04-27 02:00:00,2024-05-01 16:30:00,Standard,No,No,877.5,2.5,6.5,No,669.62,123.6,793.22,temperature temperature handoff weather weather damaged dock temperature inspection weather
SHP0008533,Dallas,Boston,Ocean,Mercury,2024-11-12 15:00:00,2024-11-18 21:00:00,Standard,No,No,308.4,2.06,0.0,Yes,531.21,53.91,585.12,damaged weather temperature damaged priority handoff
SHP0035728,Los Angeles,Miami,Rail,SwiftRoute,2024-05-22 15:00:00,2024-05-23 22:00:00,Standard,No,No,925.8,1.9,6.0,No,631.01,48.85,679.86,priority dock dock handoff handoff weather inspection dock priority temperature dock dock
SHP0015299,Atlanta,Phoenix,Air,Mercury,2024-03-10 00:00:00,2024-03-15 08:00:00,Expedited,No,No,982.1,1.47,0.0,Yes,1462.13,34.62,1496.75,temperature damaged damaged reroute weather reroute dock dock
SHP0022368,Chicago,Boston,Rail,Mercury,2024-07-09 12:00:00,2024-07-12 12:00:00,Standard,No,No,1745.0,1.95,0.0,Yes,2332.36,12.07,2344.43,damaged weather dock customs handoff temperature priority customs weather damaged inspection damaged
SHP0029828,Seattle,Boston,Ground,BlueLine,2024-07-28 23:00:00,2024-08-01 08:18:00,Expedited,Yes,No,1102.7,2.13,26.3,No,1233.6,63.43,1297.03,customs temperature handoff damaged damaged handoff handoff damaged customs
SHP0031514,Los Angeles,Denver,Air,Mercury,2024-09-24 14:00:00,2024-10-01 20:54:00,Standard,No,No,2177.6,3.94,0.9,Yes,2129.04,69.36,2198.4,handoff inspection priority temperature dock
SHP0028050,Dallas,Portland,Ground,NorthStar,2024-06-08 01:00:00,2024-06-15 08:00:00,Standard,No,No,250.2,4.43,0.0,Yes,359.32,15.14,374.46,customs priority priority reroute damaged dock priority damaged dock handoff
SHP0009579,Atlanta,Denver,Ground,SwiftRoute,2024-07-29 10:00:00,2024-08-01 01:18:00,Expedited,No,No,1818.4,3.82,17.3,No,1384.96,33.72,1418.68,weather customs handoff customs damaged handoff dock dock customs inspection priority temperature
SHP0019998,Atlanta,Denver,Ground,BlueLine,2024-11-03 01:00:00,2024-11-11 06:18:00,Expedited,No,No,1813.7,8.37,28.3,No,2922.42,8.5,2930.92,dock weather damaged dock customs reroute temperature damaged dock handoff
SHP0037607,Newark,Boston,Ocean,Atlas,2024-03-25 13:00:00,2024-03-29 11:00:00,Critical,No,No,1143.8,5.7,22.0,No,1174.99,114.04,1289.03,weather damaged damaged handoff temperature reroute customs dock customs reroute
SHP0016884,Los Angeles,Portland,Ground,Mercury,2024-01-09 16:00:00,2024-01-13 20:12:00,Standard,No,No,1212.6,5.2,5.2,No,2145.36,99.58,2244.94,temperature priority customs reroute priority damaged damaged temperature
SHP0034892,Los Angeles,Portland,Ocean,NorthStar,2024-05-03 03:00:00,2024-05-04 07:00:00,Standard,Yes,No,900.2,3.24,8.0,No,808.09,98.02,906.11,damaged dock handoff reroute weather handoff temperature priority dock damaged handoff
SHP0038584,Los Angeles,Boston,Ocean,BlueLine,2024-04-27 08:00:00,2024-05-03 08:00:00,Standard,No,No,1000.8,2.43,17.0,No,803.6,32.48,836.08,inspection customs damaged reroute handoff weather reroute weather handoff handoff customs temperature
SHP0027616,Chicago,Nashville,Ground,BlueLine,2024-12-22 07:00:00,2024-12-23 14:00:00,Standard,No,No,1005.3,3.15,8.0,No,499.68,86.09,585.77,damaged dock inspection priority dock handoff temperature
SHP0018153,Seattle,Boston,Ground,Mercury,2024-02-19 07:00:00,2024-02-21 07:00:00,Standard,No,No,1812.3,5.24,0.0,Yes,2469.75,4.53,2474.28,priority handoff inspection reroute weather customs
SHP0037714,Los Angeles,Phoenix,Ground,BlueLine,2024-06-21 05:00:00,2024-06-28 15:00:00,Standard,No,Yes,1824.0,3.67,10.0,No,2807.4,40.14,2847.54,dock priority handoff handoff dock dock
SHP0008575,Seattle,Phoenix,Ground,SwiftRoute,2024-08-29 10:00:00,2024-09-01 09:00:00,Standard,No,No,1826.7,7.26,0.0,Yes,3275.69,41.22,3316.91,temperature weather priority temperature weather dock customs customs damaged
SHP0017298,Los Angeles,Miami,Ocean,BlueLine,2024-07-02 03:00:00,2024-07-07 00:54:00,Expedited,No,No,552.2,1.63,8.9,No,947.98,49.11,997.09,customs priority reroute priority customs weather damaged inspection damaged
SHP0013961,Los Angeles,Miami,Ground,NorthStar,2024-07-03 09:00:00,2024-07-04 00:00:00,Standard,No,No,734.7,9.29,0.0,Yes,736.49,33.06,769.55,handoff temperature handoff customs reroute dock damaged temperature
SHP0037453,Seattle,Nashville,Ocean,Mercury,2024-04-29 15:00:00,2024-05-01 02:00:00,Expedited,No,No,919.3,4.8,0.0,Yes,538.58,97.3,635.88,temperature reroute reroute customs weather
SHP0009397,Seattle,Boston,Ground,Atlas,2024-12-15 11:00:00,2024-12-18 02:36:00,Standard,No,No,1076.8,4.7,11.6,No,830.64,59.48,890.12,dock handoff damaged priority customs handoff temperature
SHP0019204,Seattle,Phoenix,Ground,NorthStar,2024-08-18 22:00:00,2024-08-24 10:00:00,Standard,Yes,No,1879.0,3.71,17.0,No,970.71,84.61,1055.32,weather reroute reroute customs inspection reroute inspection customs dock
SHP0032318,Atlanta,Portland,Ground,Mercury,2024-05-13 21:00:00,2024-05-20 00:00:00,Standard,No,No,2007.5,4.39,15.0,No,2295.76,3.39,2299.15,customs weather reroute customs dock handoff damaged priority customs
SHP0030138,Newark,Nashville,Air,BlueLine,2024-01-23 10:00:00,2024-01-27 03:06:00,Standard,Yes,No,922.5,4.92,8.1,No,1258.59,24.34,1282.93,dock inspection weather handoff priority
SHP0008756,Dallas,Nashville,Ground,Mercury,2024-07-10 07:00:00,2024-07-11 04:00:00,Critical,Yes,No,890.3,0.91,0.0,Yes,461.22,236.54,697.76,handoff temperature customs temperature priority
SHP0019112,Chicago,Miami,Rail,Atlas,2024-01-23 15:00:00,2024-01-24 12:54:00,Standard,Yes,No,1079.6,1.02,13.9,No,1572.63,6.18,1578.81,damaged customs damaged customs weather handoff
SHP0031381,Dallas,Nashville,Ground,Mercury,2024-03-03 00:00:00,2024-03-06 21:00:00,Standard,No,No,892.8,4.99,0.0,Yes,460.66,66.94,527.6,inspection customs inspection reroute inspection reroute temperature weather handoff reroute damaged
SHP0014213,Newark,Miami,Air,NorthStar,2024-09-26 23:00:00,2024-10-01 08:00:00,Expedited,No,No,876.4,6.95,0.0,Yes,1091.48,75.2,1166.68,temperature weather priority temperature priority priority dock dock handoff weather inspection priority
SHP0014701,Newark,Boston,Rail,Mercury,2024-01-31 08:00:00,2024-02-03 22:06:00,Standard,Yes,No,1499.6,6.58,13.1,No,1334.32,37.58,1371.9,weather damaged priority temperature reroute priority
SHP0013243,Seattle,Denver,Ground,SwiftRoute,2024-07-05 05:00:00,2024-07-06 09:00:00,Standard,No,No,970.2,3.78,0.0,Yes,1347.31,99.4,1446.71,customs dock damaged damaged priority priority temperature temperature inspection
